Date,b30,b30ret,b1,b1ret,bond10,bond10pct,bond10std,bond5,bond5pct,bond5std,bond3,bond3pct,bond3std,commoditypct,commoditylog_std,VIXpct,VIXstd,log_VIX,log_return_VIX,log_commodity,log_return_commodity,yield_diff,SP500pct
5/31/2015,2.883,-0.035,0.015,0.88,2.409,0.1347,0.134768114,1.744,0.1744,0.098278572,0.018,5,0.009672986,-0.0141,1.260106123,0.026734104,0.909325147,2.653945942,0.030727677,6.070470949,-0.011581053,2.391,-0.007
5/24/2015,2.986,0.017,0.008,-0.38,2.123,-0.0415,0.133176116,1.485,-0.0493,0.095649592,0.003,-0.85,0.009016035,-0.0064,1.31105912,0.140972795,1.049978307,2.62756295,-0.026382992,6.08471283,0.014241881,2.12,-0.009
5/17/2015,2.935,0.014,0.013,0.3,2.215,0.0312,0.119216703,1.562,0.0669,0.100173239,0.02,0.3333,0.009663218,-0.0196,1.342995023,-0.020193861,1.029826846,2.495681723,-0.131881227,6.091147878,0.006435048,2.195,0.002
5/10/2015,2.896,0.025,0.01,0,2.148,0.0028,0.13597177,1.464,-0.0141,0.133915562,0.015,0.875,0.009743374,0.0145,1.291352358,-0.037325039,1.2935584,2.516082267,0.020400544,6.110931054,0.019783176,2.133,0.003
5/3/2015,2.826,0.081,0.01,2.33,2.142,0.0142,0.127575903,1.485,-0.0093,0.134563038,0.008,0,0.009230986,0.0011,1.237205419,0.012598425,1.318271596,2.554121719,0.038039452,6.096527018,-0.014404035,2.134,0.004
4/26/2015,2.614,0.038,0.003,-0.7,2.112,0.1034,0.127888667,1.499,0.1382,0.141796254,0.008,-0.6,0.008625543,0.0193,1.148765305,0.033360456,1.287488511,2.541601993,-0.012519725,6.095436875,-0.001090144,2.104,-0.004
4/19/2015,2.518,-0.026,0.01,-0.5,1.914,0.0263,0.125562247,1.317,0.0069,0.13571985,0.02,0.1111,0.009040649,0.0086,1.100723523,-0.115190785,1.222903648,2.508785924,-0.03281607,6.076314068,-0.019122807,1.894,0.018
4/12/2015,2.584,0.039,0.02,0.33,1.865,-0.0431,0.117021555,1.308,-0.063,0.122891325,0.018,-0.1,0.00918997,0.0469,1.01764903,0.104133545,1.067845182,2.631169157,0.122383233,6.067754993,-0.008559075,1.847,-0.01
4/5/2015,2.488,-0.019,0.015,-0.65,1.949,0.0581,0.167174028,1.396,0.1097,0.161419261,0.02,0.5385,0.00931188,0.0284,1.080007503,-0.142467621,1.415856449,2.532108251,-0.099060905,6.021909122,-0.045845871,1.929,0.017
3/29/2015,2.535,0.011,0.043,3.3,1.842,-0.0602,0.172965282,1.258,-0.1221,0.1549321,0.013,-0.6579,0.009170605,-0.0043,1.169511938,-0.0265428,2.290818452,2.685804592,0.153696341,5.993880377,-0.028028745,1.829,0.003
3/22/2015,2.507,-0.072,0.01,1,1.96,0.0145,0.179324535,1.433,0.012,0.164575582,0.038,3.75,0.006596295,0.0114,1.186936666,0.157450077,2.301459263,2.712706013,0.02690142,5.998228867,0.004348491,1.922,-0.022
3/15/2015,2.7,-0.051,0.005,-0.82,1.932,-0.0878,0.179022035,1.416,-0.1078,0.164423201,0.008,-0.7143,0.005868939,0.0122,1.191438447,-0.18625,2.826846733,2.566486637,-0.146219376,5.986870762,-0.011358106,1.924,0.027
3/8/2015,2.845,0.097,0.028,1.8,2.118,-0.0574,0.178656219,1.587,-0.0648,0.166491541,0.028,1.1538,0.004802777,-0.0447,1.189674594,0.052631579,2.607618101,2.772588722,0.206102085,5.974704377,-0.012166385,2.09,-0.009
3/1/2015,2.593,-0.046,0.01,-0.44,2.247,0.1258,0.179526816,1.697,0.1313,0.177148431,0.013,-0.1333,0.00607728,-0.0225,1.233760376,0.139430285,2.616032647,2.721295428,-0.051293294,6.020483883,0.045779507,2.234,-0.016
2/22/2015,2.718,0.027,0.018,0.38,1.996,-0.0563,0.189472513,1.5,-0.0566,0.186016606,0.015,0,0.007983316,0.0122,1.296245424,-0.067132867,2.674514315,2.59076704,-0.130528387,6.043207253,0.02272337,1.981,-0.003
2/15/2015,2.647,0.046,0.013,0.3,2.115,0.0332,0.187300145,1.59,0.0352,0.182508721,0.015,0.5,0.00791693,-0.0231,1.365629697,-0.026548673,2.391751817,2.660259537,0.069492497,6.031087343,-0.01211991,2.1,0.006
2/8/2015,2.531,0.139,0.01,-0.33,2.047,0.0455,0.213493716,1.536,0.0364,0.193574103,0.01,-0.5652,0.007321961,0.038,1.485783513,-0.150375989,2.463741721,2.68716699,0.026907453,6.054417046,0.023329703,2.037,0.02
2/1/2015,2.223,-0.06,0.015,2,1.958,0.1946,0.218629468,1.482,0.2853,0.193579613,0.023,0.7692,0.007472171,0.0532,1.563288896,-0.175488707,2.964332602,2.850128358,0.162961367,6.017166406,-0.037250639,1.935,0.03
1/25/2015,2.365,-0.033,0.005,-0.67,1.639,-0.0838,0.186132838,1.153,-0.1185,0.156013675,0.013,-0.2778,0.00802773,0.0262,1.663403905,0.258703421,3.248874855,3.043092797,0.19296444,5.965330765,-0.051835641,1.626,-0.028
1/18/2015,2.446,-0.034,0.015,-0.17,1.789,-0.0229,0.162628718,1.308,0.0108,0.135221177,0.018,-0.28,0.008181958,-0.0299,1.679221816,-0.204773308,3.18828149,2.813010637,-0.23008216,5.939489178,-0.025841587,1.771,0.016
1/11/2015,2.532,-0.058,0.018,0,1.831,-0.061,0.123328333,1.294,-0.09,0.096686435,0.025,0.25,0.008000694,-0.009,1.689046254,0.193732319,3.321115951,3.042138694,0.229128057,5.969842721,0.030353543,1.806,-0.012
1/4/2015,2.689,-0.045,0.018,0.8,1.95,-0.0776,0.094295281,1.422,-0.1162,0.07592167,0.02,0,0.008438668,-0.0481,1.669161913,-0.013490837,2.917389253,2.865053893,-0.177084801,5.978900195,0.009057474,1.93,-0.007
12/28/2014,2.817,0.023,0.01,-0.23,2.114,-0.0613,0.08422958,1.609,-0.0853,0.084779715,0.02,3,0.008517303,-0.0331,1.636822226,0.226896621,2.812267687,2.878636558,0.013582665,6.028178033,0.049277838,2.094,-0.015
12/21/2014,2.754,0.005,0.013,0.3,2.252,0.0426,0.085798537,1.759,0.0693,0.081587376,0.005,-0.8485,0.008591986,-0.0262,1.592296935,-0.1206792,2.662939956,2.674148649,-0.204487908,6.061831208,0.033653175,2.247,0.009
12/14/2014,2.741,-0.076,0.01,0,2.16,0.037,0.080962886,1.645,0.0872,0.076908387,0.033,0.65,0.006854844,-0.0156,1.541979102,-0.217741935,3.522544083,2.802754137,0.128605487,6.08837844,0.026547232,2.127,0.034
12/7/2014,2.965,0.025,0.01,-0.5,2.083,-0.0971,0.072665443,1.513,-0.0999,0.091003297,0.02,0.1111,0.006636599,-0.0591,1.457675444,0.772918419,3.973503917,3.048324724,0.245570587,6.10410773,0.015729289,2.063,-0.035
11/30/2014,2.893,-0.042,0.02,-0.53,2.307,0.0617,0.104078229,1.681,0.1252,0.110917837,0.018,0.3846,0.006539623,-0.013,1.433313304,-0.108027007,3.540631013,2.475697711,-0.572627013,6.165060437,0.060952708,2.289,0.004
11/23/2014,3.019,-0.008,0.043,0.05,2.173,-0.0601,0.120040734,1.494,-0.0715,0.126584579,0.013,0.625,0.006636599,-0.082,1.347815129,0.033333333,3.34724781,2.590017134,0.114319423,6.178177282,0.013116844,2.16,0.002
11/16/2014,3.043,0.003,0.041,-0.05,2.312,-0.003,0.142571658,1.609,0.0025,0.141007841,0.008,-0.3846,0.006219146,0.0081,1.370822521,-0.030803907,3.457293279,2.557227311,-0.032789823,6.263777238,0.085599957,2.304,0.012
11/9/2014,3.033,-0.011,0.043,0.13,2.319,0.0078,0.14216739,1.605,0.0113,0.141265117,0.013,-0.4348,0.007315129,-0.0246,1.386646314,0.014481707,3.426367712,2.588515632,0.031288321,6.255695722,-0.008081517,2.306,0.004
11/2/2014,3.066,0.008,0.038,6.6,2.301,-0.0146,0.139427759,1.587,-0.0137,0.139889838,0.023,1.875,0.007527727,-0.0102,1.423368633,-0.064861012,3.531609667,2.574137784,-0.014377849,6.280588704,0.024892983,2.278,0.007
10/26/2014,3.041,0.023,0.005,-0.72,2.335,0.0305,0.137325607,1.609,0.0784,0.139057182,0.008,-0.2,0.007011895,0.0046,1.415232794,-0.129112407,3.617525424,2.641197894,0.067060111,6.290813854,0.01022515,2.327,0.027
10/19/2014,2.973,-0.014,0.018,-0.4,2.266,0.0305,0.130406373,1.492,0.0507,0.133621397,0.01,-0.6429,0.006896859,-0.0058,1.373773715,-0.267394225,3.798486427,2.779440259,0.138242365,6.28618709,-0.004626765,2.256,0.041
10/12/2014,3.014,-0.036,0.03,1.31,2.199,-0.0381,0.105386115,1.42,-0.0761,0.105289073,0.028,1.8,0.006582806,-0.0254,1.308423688,0.035310734,3.816022508,3.090587805,0.311147545,6.291999973,0.005812883,2.171,-0.01
10/5/2014,3.125,-0.028,0.013,0,2.286,-0.0616,0.0910058,1.537,-0.1064,0.092725401,0.01,-0.3333,0.005700877,-0.0203,1.236915239,0.459793814,2.88682082,3.055886196,-0.034701608,6.317691443,0.025691471,2.276,-0.031
9/28/2014,3.215,-0.022,0.013,3.33,2.436,-0.0364,0.090567593,1.72,-0.0423,0.092450828,0.015,0.1538,0.005773503,-0.0287,1.22833092,-0.02020202,1.841646811,2.677590994,-0.378295203,6.338231292,0.020539848,2.421,-0.008
9/21/2014,3.287,-0.017,0.003,-0.4,2.528,-0.0194,0.088124911,1.796,-0.011,0.084807232,0.013,-0.2778,0.005411921,-0.0008,1.22944132,0.22625929,1.833662005,2.697999865,0.020408872,6.367359056,0.029127765,2.515,-0.014
9/14/2014,3.343,0.036,0.005,0,2.578,-0.0119,0.080775134,1.816,-0.0006,0.069834726,0.018,0.2,0.005232378,-0.0045,1.189806651,-0.090157776,1.810095691,2.494031558,-0.203968308,6.368194219,0.000835163,2.56,0.013
9/7/2014,3.227,0.046,0.005,-0.72,2.609,0.061,0.08792421,1.817,0.0745,0.052757411,0.015,-0.4643,0.006261878,-0.0245,1.219384859,0.100909843,1.812084365,2.588515632,0.094484075,6.372745734,0.004551515,2.594,-0.011
8/31/2014,3.084,-0.024,0.018,0,2.459,0.0486,0.091420943,1.691,0.0393,0.051072933,0.028,0.12,0.006261878,-0.0173,1.295356221,0,2.021706054,2.492378665,-0.096136968,6.39751032,0.024764586,2.431,0.002
8/24/2014,3.159,0.009,0.018,-0.36,2.345,-0.0241,0.0909884,1.627,-0.0205,0.051638164,0.025,0.087,0.006390966,0.0132,1.358147572,0.054054054,2.073879041,2.492378665,0,6.414961434,0.017451115,2.32,0.008
8/17/2014,3.13,-0.031,0.028,0.4,2.403,0.0265,0.092046184,1.661,0.08,0.053350935,0.023,-0.1786,0.007574812,-0.0074,1.336874185,-0.127756654,2.1559625,2.439734931,-0.052643733,6.401865454,-0.01309598,2.38,0.017
8/10/2014,3.23,-0.016,0.02,-0.29,2.341,-0.0334,0.072983179,1.538,-0.0506,0.034208511,0.028,0.12,0.008061569,-0.0156,1.275691531,-0.166138237,2.123573994,2.576421759,0.136686827,6.409274806,0.007409352,2.313,0.012
8/3/2014,3.282,0.013,0.028,1.8,2.422,-0.0289,0.065205998,1.62,-0.0264,0.051694509,0.025,0,0.008799621,-0.0007,1.22307086,-0.073987136,2.207754492,2.758109401,0.181687642,6.424977608,0.015702802,2.397,0.003
7/27/2014,3.239,-0.015,0.01,-0.64,2.494,0.0109,0.063059408,1.664,-0.0072,0.065892505,0.025,-0.1667,0.009165758,-0.0263,1.141178577,0.342001655,1.89879523,2.834976553,0.076867152,6.42568004,0.000702432,2.469,-0.027
7/20/2014,3.288,-0.015,0.028,0.22,2.467,-0.006,0.057441371,1.676,0.006,0.070715078,0.03,1,0.00918997,0.0052,1.105038154,0.052238806,0.747069088,2.540814282,-0.294162272,6.452318476,0.026638436,2.437,0
7/13/2014,3.337,-0.038,0.023,0,2.482,-0.0135,0.055569876,1.666,0.0159,0.069771373,0.015,-0.25,0.008563488,0.0003,1.028529453,-0.001655629,0.705593525,2.489894191,-0.05092009,6.447175426,-0.00514305,2.467,0.005
7/6/2014,3.47,0.03,0.023,1.3,2.516,-0.0473,0.052873119,1.64,-0.0575,0.070688676,0.02,1,0.008380533,-0.0346,0.866507251,0.170542636,0.827623103,2.491551193,0.001657001,6.446856792,-0.000318634,2.496,-0.009
6/29/2014,3.368,-0.019,0.01,-0.33,2.641,0.0414,0.056869832,1.74,0.0623,0.068259716,0.01,-0.6429,0.007390685,-0.0153,0.866893314,-0.08348135,0.922424944,2.33408376,-0.157467432,6.482034146,0.035177354,2.631,0.013
6/22/2014,3.434,0.005,0.015,0.88,2.536,-0.0276,0.070855173,1.638,-0.0262,0.075361057,0.028,0.5556,0.00745356,-0.0081,0.853340884,0.037788018,1.074734593,2.421256623,0.087172863,6.497442188,0.015408043,2.508,-0.001
6/15/2014,3.417,-0.007,0.008,-0.6,2.608,0,0.071563569,1.682,-0.0077,0.076138835,0.018,-0.4857,0.00745356,0.0127,0.729839021,-0.109195402,1.116059039,2.38416508,-0.037091543,6.505578807,0.008136619,2.59,0.014
6/8/2014,3.44,0.034,0.02,-0.13,2.608,0.0042,0.082586588,1.695,0.0279,0.076838937,0.035,0.0606,0.007226494,0.0214,0.73382252,0.135135135,1.783812969,2.499795262,0.115630182,6.492932928,-0.012645879,2.573,-0.007
6/1/2014,3.327,-0.021,0.023,-0.44,2.597,0.0493,0.089985246,1.649,0.0715,0.085736612,0.033,-0.0571,0.008216515,-0.0046,0.70716399,-0.05877193,1.799488138,2.373043557,-0.126751706,6.471771322,-0.021161606,2.564,0.013
5/25/2014,3.398,0.016,0.041,0.17,2.475,-0.0241,0.081652108,1.539,0.0065,0.0802064,0.035,0.0606,0.011167413,-0.0133,0.795240189,0.003521127,1.649890814,2.433613355,0.060569799,6.476406664,0.004635342,2.44,0.012
5/18/2014,3.346,-0.034,0.035,2.5,2.536,0.0052,0.071594227,1.529,-0.0161,0.078984457,0.033,0.65,0.013243028,0.0085,0.792108838,-0.08681672,1.558890509,2.430098413,-0.003514942,6.489821762,0.013415098,2.503,0.012
5/11/2014,3.465,0.03,0.01,-0.5,2.523,-0.0381,0.064325993,1.554,-0.0455,0.070743747,0.02,-0.2857,0.013851995,0.0086,0.793420933,-0.037151703,1.783115104,2.520917087,0.090818674,6.481355972,-0.008465791,2.503,0
5/4/2014,3.365,-0.023,0.02,1,2.623,0.0143,0.061955988,1.628,-0.0228,0.087355977,0.028,0.2174,0.014296853,-0.0056,0.787418889,0.000774593,1.653587512,2.558776498,0.037859411,6.472807085,-0.008548887,2.595,-0.001
4/27/2014,3.444,-0.021,0.01,1,2.586,-0.03,0.051235947,1.666,-0.0342,0.094826215,0.023,0.5333,0.013266499,-0.0103,0.787395712,-0.081792319,1.56776007,2.558002205,-0.000774293,6.47841824,0.005611155,2.563,0.01
4/20/2014,3.517,0.008,0.005,-0.78,2.666,-0.0202,0.050866273,1.725,-0.0035,0.096042583,0.015,-0.5,0.012276898,-0.0054,0.805586367,0.05239521,1.442382842,2.643333886,0.085331682,6.488753462,0.010335221,2.651,-0.001
4/13/2014,3.489,-0.027,0.023,-0.23,2.721,0.0354,0.051448896,1.731,0.0977,0.098348812,0.03,-0.2105,0.018266241,0.0139,0.783742558,-0.215502101,1.479776427,2.592265168,-0.051068718,6.494191868,0.005438406,2.691,0.027
4/6/2014,3.587,0.011,0.03,0,2.628,-0.036,0.048872283,1.577,-0.0734,0.103573323,0.038,0.52,0.019961352,0.0109,0.969021072,0.219914112,1.395421644,2.834976553,0.242711385,6.480436356,-0.013755512,2.59,-0.027
3/30/2014,3.548,-0.017,0.03,0,2.726,0.0011,0.04865936,1.702,-0.0274,0.095709979,0.025,-0.3902,0.018774687,-0.0084,1.037967933,-0.031228314,1.662576648,2.636196097,-0.198780456,6.469552287,-0.01088407,2.701,0.004
3/23/2014,3.609,0.003,0.03,-0.38,2.723,-0.0084,0.060310677,1.75,0.0234,0.075886538,0.041,-0.2264,0.019060139,0.015,1.113173035,-0.039333333,1.85182207,2.66792241,0.031726313,6.478009056,0.008456769,2.682,-0.005
3/16/2014,3.6,-0.033,0.048,-0.09,2.746,0.0339,0.07504073,1.71,0.1133,0.059655399,0.053,0,0.018933803,-0.0046,1.189980119,-0.158249158,2.07685752,2.708050201,0.040127791,6.463164549,-0.014844507,2.693,0.014
3/9/2014,3.721,0.038,0.053,0,2.656,-0.048,0.108182767,1.536,-0.0623,0.083303995,0.053,0,0.020345898,-0.0141,1.211933755,0.262934089,2.313265941,2.880321422,0.172271221,6.467774189,0.00460964,2.603,-0.02
3/2/2014,3.584,-0.03,0.053,0.23,2.79,0.0532,0.131959758,1.638,0.0898,0.097328767,0.053,0.0392,0.021224985,0.0055,1.172002417,0.007857143,2.123540885,2.646883766,-0.233437656,6.48195072,0.01417653,2.737,0.01
2/23/2014,3.695,-0.001,0.043,1.15,2.649,-0.0304,0.126160612,1.503,-0.0208,0.09778457,0.051,0.2439,0.022015146,-0.0019,1.131027443,-0.046321526,2.231847334,2.63905733,-0.007826436,6.476425136,-0.005525583,2.598,0.013
2/16/2014,3.698,0.007,0.02,0.11,2.732,-0.0047,0.12411415,1.535,0.0059,0.098071403,0.041,1.05,0.022421468,0.0169,1.049069459,0.081798084,2.237939346,2.686486023,0.047428694,6.478327598,0.001902462,2.691,-0.001
2/9/2014,3.674,0.021,0.018,-0.82,2.745,0.0227,0.121325503,1.526,0.0388,0.101638849,0.02,-0.7674,0.019591381,0.0078,1.015257729,-0.112491825,2.2750588,2.607861474,-0.078624549,6.46156614,-0.016761458,2.725,0.023
2/2/2014,3.599,-0.01,0.099,2,2.684,0.0151,0.114176326,1.469,-0.0154,0.118021844,0.086,3.3,0.01665633,0.0207,0.995626553,-0.169473112,2.265292547,2.72719902,0.119337546,6.453803251,-0.00776289,2.598,0.008
1/26/2014,3.635,-0.031,0.033,-0.23,2.644,-0.0276,0.098356551,1.492,-0.0331,0.137306672,0.02,-0.5652,0.013383655,-0.0042,0.994713474,0.01488429,2.267124527,2.912893995,0.185694975,6.433351262,-0.020451989,2.624,-0.004
1/19/2014,3.751,-0.013,0.043,7.6,2.719,-0.0362,0.100828843,1.543,-0.0516,0.154553299,0.046,0.3143,0.013960261,0.0151,1.006220176,0.458199277,1.869510672,2.89811939,-0.014774606,6.437539627,0.004188365,2.673,-0.026
1/12/2014,3.802,-0.032,0.005,-0.5,2.821,-0.0136,0.10529646,1.627,0.0031,0.157107925,0.035,-0.1463,0.010319345,0.0086,1.032140957,0.024711697,1.15265346,2.520917087,-0.377202302,6.422526574,-0.015013053,2.786,-0.002
1/5/2014,3.926,-0.004,0.01,-0.23,2.86,-0.046,0.125981524,1.622,-0.0651,0.16013411,0.041,-0.4058,0.010319345,-0.0067,1.022432071,-0.117732558,1.126550783,2.496505786,-0.024411302,6.413947199,-0.008579376,2.819,0.006
12/29/2013,3.94,0.03,0.013,1.6,2.998,-0.0013,0.141689018,1.735,-0.0017,0.150698227,0.069,0.0455,0.013742068,-0.041,1.003318629,0.104333868,1.054297554,2.621765833,0.125260047,6.420694846,0.006747647,2.929,-0.005
12/22/2013,3.827,-0.012,0.005,-0.5,3.002,0.0388,0.126241787,1.738,0.0364,0.117411906,0.066,0,0.016734529,0.0056,0.987567721,-0.096446701,1.049378652,2.522523513,-0.099242319,6.462509197,0.041814351,2.936,0.013
12/15/2013,3.875,-0.004,0.01,0,2.89,0.0084,0.112664497,1.677,0.0954,0.074399522,0.066,0,0.016857573,0.0217,0.996876364,-0.125,1.011797081,2.623943692,0.101420178,6.456929297,-0.005579899,2.824,0.024
12/8/2013,3.89,0.019,0.01,-0.6,2.866,0.0032,0.098886523,1.531,0.0282,0.056984988,0.066,0.082,0.01895609,-0.0132,1.031840816,0.142857143,1.25382127,2.757475084,0.133531393,6.435500798,-0.021428499,2.8,-0.017
12/1/2013,3.817,-0.004,0.025,-0.51,2.857,0.0404,0.079213916,1.489,0.0853,0.043540658,0.061,0,0.021532663,0.0191,1.047086918,0.006569343,1.464372827,2.623943692,-0.133531393,6.448792871,0.013292072,2.796,0
11/24/2013,3.833,0.01,0.051,1.04,2.746,0.0007,0.078093676,1.372,0.017,0.056013986,0.061,-0.1974,0.023702086,-0.0068,1.064892304,0.117455139,1.570808709,2.617395833,-0.006547859,6.42990817,-0.018884701,2.685,0.001
11/17/2013,3.796,-0.014,0.025,-0.51,2.744,0.0152,0.104482641,1.349,0.003,0.113055738,0.076,-0.038,0.022416512,0.0121,1.129491232,0.005742412,1.58709378,2.506341931,-0.111053902,6.436750188,0.006842019,2.668,0.004
11/10/2013,3.848,0.042,0.051,0.19,2.703,-0.0174,0.132849497,1.345,-0.0495,0.152535934,0.079,0.2951,0.01824037,0.0114,1.212058196,-0.05503876,1.496024361,2.500615943,-0.005725987,6.424731899,-0.012018289,2.624,0.016
11/3/2013,3.694,0.026,0.043,0.54,2.751,0.05,0.135030902,1.415,0.0306,0.162484187,0.061,0.4878,0.015592021,-0.0037,1.176039942,-0.028614458,1.459423021,2.557227311,0.056611368,6.413372396,-0.011359503,2.69,0.005
10/27/2013,3.601,-0.013,0.028,0.4,2.62,0.0434,0.136069631,1.373,0.0701,0.16325168,0.041,0.1714,0.015110335,-0.0194,1.066745871,0.014514897,1.583533672,2.586259144,0.029031833,6.417118972,0.003746576,2.579,0.001
10/20/2013,3.649,-0.026,0.02,0.33,2.511,-0.0279,0.11668995,1.283,-0.0397,0.143537684,0.035,0.1667,0.015979153,-0.0223,0.984011058,0.003834356,1.525902647,2.57184858,-0.014410564,6.436726164,0.019607192,2.476,0.009
10/13/2013,3.745,0.007,0.015,-0.94,2.583,-0.0401,0.117180962,1.336,-0.0585,0.140726725,0.03,-0.5588,0.017556575,0.0003,1.001810827,-0.170483461,1.41456118,2.568021556,-0.003827023,6.459309442,0.022583278,2.553,0.024
10/6/2013,3.719,0.009,0.259,1.18,2.691,0.0174,0.126055587,1.419,0.0057,0.147635625,0.068,1.4286,0.012463279,0.0019,0.990791395,-0.0609319,1.363099409,2.754933787,0.186912231,6.45904587,-0.000263572,2.623,0.008
9/29/2013,3.686,-0.021,0.119,3.25,2.645,0.0065,0.135401297,1.411,0.005,0.15180265,0.028,0.4,0.012787146,0.0013,0.992723912,0.082794308,1.625865923,2.817801065,0.062867278,6.457145723,-0.001900147,2.617,-0.001
9/22/2013,3.764,-0.019,0.028,1.8,2.628,-0.0395,0.154840563,1.404,-0.0526,0.16469379,0.02,0.3333,0.012525973,-0.0035,0.968722597,0.178353659,1.534566171,2.738256043,-0.079545022,6.455806869,-0.001338854,2.608,-0.011
9/15/2013,3.838,-0.008,0.01,0,2.736,-0.0533,0.159963746,1.482,-0.1272,0.166974915,0.015,-0.1667,0.011822765,-0.0175,0.947292335,-0.073446328,1.547199621,2.574137784,-0.16411826,6.459317428,0.003510559,2.721,0.013
9/8/2013,3.867,0.041,0.01,-0.5,2.89,-0.015,0.147323378,1.698,-0.0341,0.157894796,0.018,-0.1,0.011235361,-0.0215,0.993309645,-0.106624606,1.522703736,2.650421088,0.076283305,6.476998516,0.017681089,2.872,0.02
9/1/2013,3.716,-0.022,0.02,0,2.934,0.052,0.132764997,1.758,0.068,0.131424714,0.02,-0.2,0.010217632,0.0111,1.1116771,-0.068195179,1.549239598,2.7631695,0.112748412,6.498776455,0.021777939,2.914,0.014
8/25/2013,3.798,-0.013,0.02,0.33,2.789,-0.0103,0.126248608,1.646,0.0142,0.11484966,0.025,-0.1667,0.01013739,0.0118,1.173027398,0.216738197,1.704151969,2.833801406,0.070631906,6.487761793,-0.011014662,2.764,-0.018
8/18/2013,3.847,0.058,0.015,-0.61,2.818,-0.0025,0.182669221,1.623,0.0397,0.157539448,0.03,-0.3478,0.010189864,-0.0008,1.153186469,-0.027139875,2.111479077,2.637627737,-0.19617367,6.476041776,-0.011720017,2.788,0.005
8/11/2013,3.636,-0.014,0.038,-0.25,2.825,0.095,0.190101727,1.561,0.152,0.167099737,0.046,-0.1321,0.010189864,0.024,1.120091424,0.071588367,2.281072954,2.6651427,0.027514963,6.476856818,0.000815042,2.779,-0.021
8/4/2013,3.688,0.018,0.051,2.4,2.58,-0.0069,0.217139382,1.355,-0.0015,0.193580761,0.053,0.5143,0.008831761,-0.0125,1.15310465,0.119365609,2.282966254,2.596000697,-0.069142003,6.453173716,-0.023683102,2.527,-0.011
7/28/2013,3.622,0.018,0.015,0,2.598,0.0133,0.248080744,1.357,-0.0095,0.231993032,0.035,0.75,0.008991354,0.0093,1.136312743,-0.058176101,2.278390297,2.483238593,-0.112762105,6.465747756,0.01257404,2.563,0.011
7/21/2013,3.559,-0.021,0.015,0.5,2.564,0.033,0.273051989,1.37,0.0571,0.262914202,0.02,-0.2,0.006634087,-0.0213,1.129194506,0.014354067,2.057145031,2.543175558,0.059936965,6.456472908,-0.009274848,2.544,0
7/14/2013,3.635,-0.02,0.01,-0.6,2.482,-0.0424,0.296748697,1.296,-0.0899,0.286483585,0.025,-0.3421,0.004332051,0.0094,1.042659659,-0.093930636,2.095212562,2.528923535,-0.014252023,6.477984159,0.02151125,2.457,0.007
7/7/2013,3.708,0.06,0.025,-0.17,2.592,-0.0526,0.31461774,1.424,-0.115,0.298101866,0.038,-0.0732,0.005223877,0.0167,0.964856317,-0.070517126,2.088191432,2.62756295,0.098639415,6.468671079,-0.009313079,2.554,0.03
6/30/2013,3.499,-0.027,0.03,1.31,2.736,0.1001,0.285696031,1.609,0.1526,0.258361418,0.041,0.1714,0.006203941,0.0372,0.938408873,-0.116844655,2.181782175,2.700689847,0.073126897,6.452079869,-0.016591211,2.695,0.016
6/23/2013,3.595,0.088,0.013,-0.35,2.487,-0.0216,0.266466508,1.396,-0.0231,0.228768903,0.035,-0.2391,0.005849976,0.0021,0.970559722,-0.107936455,2.233195048,2.824944012,0.124254165,6.415581457,-0.036498412,2.452,0.009
6/16/2013,3.304,-0.012,0.02,-0.44,2.542,0.1934,0.196868851,1.429,0.3928,0.154498795,0.046,0,0.007749552,-0.0336,0.907962232,0.102040816,2.13458419,2.939161922,0.11421791,6.413528463,-0.002052994,2.496,-0.021
6/9/2013,3.343,0.02,0.036,-0.12,2.13,-0.0225,0.189913694,1.026,-0.0647,0.148014414,0.046,0,0.009891073,0.0003,0.896374941,0.132760898,1.730725141,2.841998174,-0.097163748,6.447679961,0.034151498,2.084,-0.01
